NR	NQ	NP	num_processes	run_index	benchmark_type	processor_model	id	time	overhead
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1097.19241	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1088.431812	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1082.790359	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1087.860971	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1089.15756	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1090.568457	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1085.871044	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1091.153185	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1109.563225	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1089.598421	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1109.223141	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1121.218262	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1094.973862	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1091.214079	0
512	512	512	4	2	basic	XeonE3_1585Lv5	2	1039.535778	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1347.56938	1
512	512	512	4	3	basic	XeonE3_1585Lv5	2	2337.194574	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1073.489996	1
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1090.385954	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1107.587093	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1091.577469	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1134.940332	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1120.870041	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1112.368826	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1146.83769	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1107.580324	1
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1089.131052	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1094.744638	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1107.616293	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1116.723595	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1103.666767	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1106.076864	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1097.695297	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1099.93482	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1109.677052	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1099.983608	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1097.665028	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1097.723074	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1098.920645	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1094.690155	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1086.305029	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1092.56138	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1095.191545	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1106.40626	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1091.07893	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1101.553305	1
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1088.523186	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1089.610008	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1094.658464	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1241.380205	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1086.560709	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1093.354774	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1113.172546	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1088.728657	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1111.607481	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1113.237715	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1097.619802	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1099.746801	3
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1087.269352	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1058.861692	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1096.052958	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1079.56901	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1088.746105	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1102.153692	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1085.733486	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1082.198107	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1104.553104	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1087.167507	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1090.723896	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1082.992571	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1086.419695	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1147.262163	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1127.910885	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1100.12961	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1122.830738	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1118.558941	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1086.15867	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1093.051731	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1101.217501	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1089.006771	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1096.061504	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1099.376099	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1117.548681	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1088.013248	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1090.002432	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1100.616756	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1080.060429	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1084.704708	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1095.534473	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1084.051619	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1093.238684	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1092.030432	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1094.804464	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1078.7076	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1089.481457	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1109.36475	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1092.97695	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1092.225576	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1079.271664	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1094.033506	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1086.102407	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1016.632303	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1078.006079	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1081.561043	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1100.356445	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1083.336922	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1095.076885	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1090.247431	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1091.827099	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1089.575111	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1116.432301	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1092.850534	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1093.928097	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1071.465557	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1096.869854	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1124.189621	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1123.229216	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1104.049578	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1089.519558	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1084.85961	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1090.213957	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1287.356853	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1101.849937	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1094.636387	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1074.665842	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1063.115685	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1114.685266	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1100.088657	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1110.240049	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1117.543695	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1126.498587	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1109.256851	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1107.419367	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1104.414936	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1107.062199	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1105.600401	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1110.744644	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1103.726948	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1123.878746	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1099.192705	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1101.375252	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	1122.394514	0
512	512	512	4	3	basic	XeonE3_1585Lv5	2	988.883432	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1114.744911	8
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1827.241556	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1077.015585	1
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1079.279011	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1101.444262	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1143.015997	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1149.548452	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1148.005432	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1099.290874	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1109.546795	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1115.972059	2
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1116.96596	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1112.926264	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1109.721645	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1100.357063	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1102.969831	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1098.812977	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1097.305216	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1083.104324	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1098.022419	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1109.399012	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1088.523582	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1099.138817	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1115.297235	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1086.936052	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1125.08416	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1101.349894	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1098.758495	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1090.114676	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1089.506084	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1113.460072	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1096.882158	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1093.964563	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1114.608521	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1112.558048	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1079.464899	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1121.458265	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1088.445238	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1084.326134	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1083.833992	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1091.963232	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1086.583149	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1114.520918	1
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1085.069687	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1093.640503	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1084.423706	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1077.878437	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1083.87067	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1085.924704	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1038.367855	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1084.700403	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1089.773521	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1898.619205	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1214.825607	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1082.048109	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1084.594639	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1110.327028	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1097.892082	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1110.322044	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1104.295622	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1221.898632	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1142.595079	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1126.241514	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1094.556772	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1106.45079	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1107.575026	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1087.754032	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1104.646389	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1095.35018	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1109.650423	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1094.569948	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1105.305901	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1100.353859	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1127.605764	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1092.022348	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1097.717232	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1089.986832	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1096.936289	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1093.300777	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1104.147127	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1104.521395	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1121.8596	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1103.140408	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1103.912806	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1092.994524	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1104.412069	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1096.883938	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1103.016125	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1102.065317	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1110.34341	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1110.767536	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1129.05192	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1150.440857	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1097.866798	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1124.72271	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1096.399988	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1121.447939	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1100.616312	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1100.068972	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1116.969164	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1103.753626	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1103.512184	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1093.485952	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1107.141285	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1112.91736	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1082.071966	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1093.355972	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1094.527569	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1003.205715	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1092.904428	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1100.158001	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1096.639292	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1020.373697	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1160.265175	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1123.08853	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1101.517263	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1108.584948	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1117.637224	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1089.578732	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1139.031857	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1019.245905	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1099.111399	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1142.072668	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1107.725658	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1100.609901	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	1022.75001	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	983.115505	0
512	512	512	4	4	basic	XeonE3_1585Lv5	2	998.544611	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1096.693064	1
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1080.55064	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1085.020323	1
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1120.599033	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1129.236078	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1122.078959	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1121.514906	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1113.016737	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1107.200666	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1125.619949	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1113.234667	1
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1096.698404	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1104.772108	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1114.228167	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1094.849926	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1102.225683	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1112.675245	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1100.747898	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1094.622381	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1113.875992	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1096.6514	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1101.309099	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1089.800877	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1080.66103	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1104.958702	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1099.754396	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1100.240108	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1098.335011	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1088.121897	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1101.010695	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1088.970467	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1079.087809	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1089.532024	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1112.891037	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1273.199629	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1068.214855	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1091.296825	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1098.402668	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1106.769079	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1091.916784	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1084.329861	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1094.439705	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1091.169699	1
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1086.294426	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1085.178783	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1102.577505	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1094.367062	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1092.832655	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1116.215525	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1104.113691	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1099.107376	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1082.055134	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1086.936817	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1080.430994	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1146.145525	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1102.28088	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1101.28738	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1091.322107	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1112.065968	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1082.732422	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1133.300526	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1108.819822	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1107.436043	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1094.674013	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1109.968578	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1098.453234	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1087.180386	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1102.347113	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1110.890503	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1108.35512	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1097.082985	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1104.459103	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1137.082237	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1087.769363	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1111.264402	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1098.514124	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1109.176271	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1085.58758	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	2028.946495	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1145.602484	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1105.659851	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1093.942596	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1091.156879	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1108.08983	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1118.2157	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1122.866636	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1094.858469	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1103.681749	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1108.999294	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1089.408817	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1106.274109	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1096.763214	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1087.837734	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1097.543056	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1091.974827	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1104.977575	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1116.84296	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1097.799801	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1100.39394	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1093.46472	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1107.975882	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1094.191151	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1129.945059	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1106.763384	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1110.436485	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1106.239927	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1096.159279	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1103.775759	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1095.879389	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1100.987192	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1099.93992	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1112.727591	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1086.299412	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1094.207888	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1343.927599	0
512	512	512	4	5	basic	XeonE3_1585Lv5	2	1115.525414	0
