n,time_steps,ghost_cells,cores,run,rank,alternative,total_time,init_time,compute_time,sync_time,write_time,kernel_time,effective_time
1000000,1000,8,48,4,12,lsb,3522727.872068,26409.125487999998,1871361.1206020003,1534013.127931,90944.498047,3405374.2485330002,3496318.74658
1000000,1000,8,48,4,13,lsb,3523334.443361,27502.291992000002,1827094.5297850003,1567654.496096,101083.125488,3394749.0258810003,3495832.1513690003
1000000,1000,8,48,4,14,lsb,3522969.965326,27021.601562,1848588.973141,1536785.3901350005,110574.000488,3385374.363276,3495948.363764
1000000,1000,8,48,4,15,lsb,3523247.3588920003,26970.703612999998,1924732.0683610002,1450626.8637730004,120917.72314500001,3375358.9321340006,3496276.6552790008
1000000,1000,8,48,4,16,lsb,3523191.865723,24712.884766,1083526.874509,2284112.211917,130839.894531,3367639.086426,3498478.980957
1000000,1000,8,48,4,17,lsb,3523779.5190439997,23623.342285,980538.8149350001,2381179.7094799997,138437.652344,3361718.524415,3500156.176759
1000000,1000,8,48,4,18,lsb,3522848.1684640003,23623.637207,981695.685551,2370913.2402370004,146615.605469,3352608.925788,3499224.5312570003
1000000,1000,8,48,4,19,lsb,3523238.4106489997,23577.105469,1018270.6108400001,2326653.9150429997,154736.779297,3344924.525883,3499661.3051799997
1000000,1000,8,48,4,2,lsb,3522767.8998910002,27332.882324000002,3471656.270993999,12672.482901000003,11106.263672,3484328.753894999,3495435.017566999
1000000,1000,8,48,4,20,lsb,3523161.258786,25951.909180000002,1449428.2568370001,1884639.210933,163141.881836,3334067.46777,3497209.349606
1000000,1000,8,48,4,21,lsb,3523505.7133810003,27265.189941000004,1343409.5205060001,1966098.006352,186732.996582,3309507.526858,3496240.52344
1000000,1000,8,48,4,22,lsb,3522729.0288059996,27514.471191000004,1362131.138183,1926750.8398420003,206332.57959,3288881.9780250005,3495214.5576150008
1000000,1000,8,48,4,23,lsb,3523206.363282,27992.113281,1414162.6840849998,1869966.283201,211085.282715,3284128.967286,3495214.2500010002
1000000,1000,8,48,4,24,lsb,3523172.10937,26543.774414,1715493.6450169997,1558172.631834,222962.05810500003,3273666.276851,3496628.3349559996
1000000,1000,8,48,4,25,lsb,3523230.626465,27561.628906,1653343.69971,1605403.052732,236922.245117,3258746.752442,3495668.997559
1000000,1000,8,48,4,26,lsb,3522931.7138719996,26623.803223,1683483.9077180002,1559608.023927,253215.979004,3243091.9316450004,3496307.910649
1000000,1000,8,48,4,27,lsb,3523993.2739240006,26891.405273,1749863.1596649997,1468286.763185,278951.945801,3218149.9228499997,3497101.868651
1000000,1000,8,48,4,28,lsb,3522707.1147419997,26654.011719,1626287.09912,1586662.696286,283103.307617,3212949.7954059998,3496053.1030229996
1000000,1000,8,48,4,29,lsb,3523263.305181,27453.749023,1593669.4472679999,1615901.720706,286238.38818400004,3209571.167974,3495809.5561579997
1000000,1000,8,48,4,3,lsb,3523666.283695,27972.878418,3467858.893561001,16251.183590999999,11583.328125,3484110.0771520007,3495693.4052770007
1000000,1000,8,48,4,30,lsb,3522878.566403,26814.09375,1584888.937986,1620551.361327,290624.17334000004,3205440.299313,3496064.472653
1000000,1000,8,48,4,31,lsb,3523192.9951290004,27760.068848000003,1608403.5932699998,1591584.966312,295444.366699,3199988.5595819997,3495432.9262809996
1000000,1000,8,48,4,32,lsb,3522704.8198220003,27229.278319999998,1445158.5449200002,1746327.3793940004,303989.617188,3191485.9243140006,3495475.5415020008
1000000,1000,8,48,4,33,lsb,3523774.1225610003,27514.914550999998,1369951.6645489999,1811090.8603560003,315216.683105,3181042.524905,3496259.2080099997
1000000,1000,8,48,4,34,lsb,3523402.715336,27417.916992000002,1341962.1259769998,1828715.6596719997,325307.012695,3170677.7856489997,3495984.798344
1000000,1000,8,48,4,35,lsb,3523202.318346,28015.657227,1446543.601065,1712004.4809519998,336638.579102,3158548.082017,3495186.661119
1000000,1000,8,48,4,36,lsb,3522625.078608,24502.196777,1087185.901853,2059100.2377899997,351836.742188,3146286.1396429995,3498122.8818309996
1000000,1000,8,48,4,37,lsb,3523783.193364,24983.784180000002,1007778.1020549999,2134410.4462890006,356610.86084000004,3142188.5483440002,3498799.4091840005
1000000,1000,8,48,4,38,lsb,3523437.547363,25886.415527,1016545.891601,2117506.416993,363498.823242,3134052.308594,3497551.131836
1000000,1000,8,48,4,39,lsb,3523276.6264629997,26252.797362999998,980704.341305,2137103.657229,379215.83056599996,3117807.9985339995,3497023.8290999997
1000000,1000,8,48,4,4,lsb,3523209.912597,27149.862793,2429348.1792,1048752.624022,17959.246582,3478100.803222,3496060.049804
1000000,1000,8,48,4,40,lsb,3522679.6064489996,25620.85791,980655.747073,2114908.3779309997,401494.62353499996,3095564.1250039996,3497058.7485389994
1000000,1000,8,48,4,41,lsb,3523207.3837909997,25768.746582,1820066.256346,1251995.1909220004,425377.18994099996,3072061.4472680003,3497438.637209
1000000,1000,8,48,4,42,lsb,3523677.3940469995,26667.200684,1813865.152835,1237478.3388679998,445666.70166,3051343.491703,3497010.1933629997
1000000,1000,8,48,4,43,lsb,3523778.6122979997,26097.466309,1806507.7197220002,1226114.9213839998,465058.504883,3032622.641106,3497681.1459890003
1000000,1000,8,48,4,44,lsb,3522646.649902,25476.310059,1850331.371095,1166952.0131819998,479886.95556599996,3017283.384277,3497170.3398430003
1000000,1000,8,48,4,45,lsb,3523329.311535,25493.867675999998,953504.445805,2048525.3730539999,495805.625,3002029.8188589998,3497835.4438589998
1000000,1000,8,48,4,46,lsb,3523307.134273,26134.205078,944131.405757,2051981.5415039998,501059.98193400004,2996112.947261,3497172.929195
1000000,1000,8,48,4,47,lsb,3523761.3925759997,25571.293944999998,994329.9809619999,1994211.480462,509648.637207,2988541.4614239996,3498190.0986309997
1000000,1000,8,48,4,5,lsb,3523703.2231550002,27794.403319999998,2262806.19532,1207653.224124,25449.400391,3470459.419444,3495908.8198349997
1000000,1000,8,48,4,6,lsb,3522970.0429689996,27625.530273,2263479.1992200003,1198005.453124,33859.860351999996,3461484.6523440005,3495344.5126960007
1000000,1000,8,48,4,7,lsb,3523337.204589,28381.240723000003,2463361.728516,988974.466795,42619.768555,3452336.1953109996,3494955.9638659996
1000000,1000,8,48,4,8,lsb,3523124.069338,28366.061523,1891355.3271499996,1550076.1420909998,53326.538574,3441431.4692409993,3494758.007814999
1000000,1000,8,48,4,9,lsb,3523747.848143,27751.654297000005,1661623.2148390003,1771619.7348660002,62753.244140999996,3433242.9497050005,3495996.1938460004
1000000,1000,8,4,4,0,lsb,1493893.14648,6321.34375,1054489.312007,415282.50927800004,17799.981444999998,1469771.821285,1487571.80273
1000000,1000,8,4,4,1,lsb,1494261.265134,6696.272461,1156603.051763,316780.16063699994,14181.780272999998,1473383.2123999998,1487564.9926729999
1000000,1000,8,4,4,2,lsb,1493978.0800730002,9422.405762,1471242.7734349996,899.14404,12413.756836,1472141.9174749996,1484555.6743109995
1000000,1000,8,4,4,3,lsb,1494259.6923810001,6614.393555,1165293.920407,308224.00927800004,14127.369141,1473517.929685,1487645.2988260002
1000000,1000,8,6,4,0,lsb,1570105.96778,7124.578125,1511954.1113290002,37105.884771000005,13921.393555,1549059.9961,1562981.389655
1000000,1000,8,6,4,1,lsb,1570479.739745,7487.008789,1512026.529789,37454.085444000004,13512.115722999999,1549480.6152330001,1562992.730956
1000000,1000,8,6,4,2,lsb,1570106.951659,7072.287109000001,1539911.5922829998,9965.47754,13157.594727,1549877.0698229999,1563034.6645499999
1000000,1000,8,6,4,3,lsb,1570552.349124,7525.064941,1544880.232422,4954.082034000001,13192.969727,1549834.314456,1563027.284183
1000000,1000,8,6,4,4,lsb,1570226.142581,9994.142090000001,1270319.7988280002,274257.32129199995,15654.880371000001,1544577.12012,1560232.000491
1000000,1000,8,6,4,5,lsb,1570555.935058,7365.037598000001,685423.287595,855199.66797,22567.941895,1540622.955565,1563190.89746
1000000,1000,8,8,4,0,lsb,2170270.027347,11319.008789,1228609.2050809998,887760.0000000001,42581.813476999996,2116369.205081,2158951.018558
1000000,1000,8,8,4,1,lsb,2169712.591794,11293.257812,1193735.8129879998,930803.978025,33879.542969,2124539.7910129996,2158419.3339819997
1000000,1000,8,8,4,2,lsb,2170377.198734,11384.910645,1210631.1972660003,921625.497561,26735.593262000002,2132256.6948270006,2158992.2880890006
1000000,1000,8,8,4,3,lsb,2169758.465816,14097.503906,1621852.574707,515045.477047,18762.910156,2136898.051754,2155660.96191
1000000,1000,8,8,4,4,lsb,2170122.5610330002,11581.839355,2085365.9956020003,60289.433107,12885.292969,2145655.4287090003,2158540.7216780004
1000000,1000,8,8,4,5,lsb,2169748.329585,11567.077148,2085751.954589,59794.35693,12634.940918,2145546.3115189997,2158181.2524369997
1000000,1000,8,8,4,6,lsb,2170119.103026,11865.356445,2131534.480958,14372.225583999998,12347.040039,2145906.7065419997,2158253.746581
1000000,1000,8,8,4,7,lsb,2169744.841296,11603.607422,2129865.0566360005,15824.55175,12451.625488,2145689.6083860006,2158141.2338740006
1000000,1000,8,10,5,0,lsb,2117870.244623,10461.675781,1120536.1347609996,940444.188476,46428.245605000004,2060980.3232369996,2107408.5688419994
1000000,1000,8,10,5,1,lsb,2117432.537105,10161.392578,1078914.5341820002,991782.5561460002,36574.054199,2070697.0903280005,2107271.1445270004
1000000,1000,8,10,5,2,lsb,2117822.2153280005,10596.064941,1091089.5161100002,990607.47998,25529.154297,2081696.99609,2107226.150387
1000000,1000,8,10,5,3,lsb,2117469.518076,12992.162109,1556047.277837,532251.2544,16178.823730000002,2088298.532237,2104477.355967
1000000,1000,8,10,5,4,lsb,2117829.334481,10782.466797,2026359.6723660002,69520.391119,11166.804199,2095880.0634850003,2107046.867684
1000000,1000,8,10,5,5,lsb,2117356.527844,10478.775391,2026525.17823,69238.760746,11113.813477,2095763.938976,2106877.7524530003
1000000,1000,8,10,5,6,lsb,2117784.798825,11119.311034999999,2078943.3515619999,16844.608883999997,10877.527344,2095787.9604459999,2106665.4877899997
1000000,1000,8,10,5,7,lsb,2117329.2861329997,10499.612793,2073727.0600599998,22297.44287,10805.170409999999,2096024.5029299997,2106829.6733399997
1000000,1000,8,10,5,8,lsb,2118027.2568350006,9209.965332,649276.8437450001,1441450.2085,18090.239258,2090727.052245,2108817.291503
1000000,1000,8,10,5,9,lsb,2117962.020508,9171.525391,655273.505861,1424816.7670880002,28700.222168,2080090.2729490004,2108790.4951170003
1000000,1000,8,12,5,0,lsb,2281535.724607,11159.786133,2199738.970212,58321.38916,12315.579102,2258060.3593719997,2270375.938474
1000000,1000,8,12,5,1,lsb,2281876.4321290003,11670.555664,2193722.022461,64360.345215,12123.508789,2258082.367676,2270205.876465
1000000,1000,8,12,5,10,lsb,2281662.967286,9509.466797,746535.4565429998,1455051.520508,70566.523438,2201586.9770509996,2272153.5004889998
1000000,1000,8,12,5,11,lsb,2281864.092286,10917.688965000001,844402.218746,1347149.8095749998,79394.375,2191552.028321,2270946.403321
1000000,1000,8,12,5,2,lsb,2281385.539546,11170.785645,2226956.8374009994,31586.282710999996,11671.633789,2258543.1201119996,2270214.7539009997
1000000,1000,8,12,5,3,lsb,2281612.708006,12751.049805,2230257.9609380006,26935.692868000002,11668.004395,2257193.6538060005,2268861.6582010007
1000000,1000,8,12,5,4,lsb,2281328.8090850003,14086.005859,1709318.5112329999,540256.8593760001,17667.432617,2249575.370609,2267242.8032259997
1000000,1000,8,12,5,5,lsb,2281896.5141549995,11188.794434,1315108.0195310002,930268.1381779999,25331.562012000002,2245376.157709,2270707.719721
1000000,1000,8,12,5,6,lsb,2281449.780273,10875.484863,1340780.30566,896047.126469,33746.863281,2236827.4321290003,2270574.2954100003
1000000,1000,8,12,5,7,lsb,2281781.835445,11356.171387,1366604.3583979998,861816.591793,42004.713867,2228420.9501909995,2270425.6640579994
1000000,1000,8,12,5,8,lsb,2281523.361818,10568.56543,834650.167479,1384475.991702,51828.637207,2219126.1591809997,2270954.796388
1000000,1000,8,12,5,9,lsb,2281742.916993,12134.336914,959853.4111360001,1247808.184568,61946.984375,2207661.595704,2269608.580079
1000000,1000,8,14,5,0,lsb,2432615.566888,10553.145996,1737045.912593,640245.659666,44770.848633,2377291.572259,2422062.420892
1000000,1000,8,14,5,1,lsb,2433087.140634,11004.685059,1676056.6826210003,710099.2119189999,35926.561035,2386155.8945400002,2422082.455575
1000000,1000,8,14,5,10,lsb,2432723.5073300004,8936.344238,709272.886723,1677819.628908,36694.647461,2387092.515631,2423787.163092
1000000,1000,8,14,5,11,lsb,2433165.181645,9500.995605,809799.7802789998,1568363.0659170002,45501.339844,2378162.846196,2423664.18604
1000000,1000,8,14,5,12,lsb,2432689.296869,8602.682617,652661.8583939999,1715941.236327,55483.51953099999,2368603.0947209997,2424086.6142519997
1000000,1000,8,14,5,13,lsb,2433183.6171860006,8999.632324,652162.4877890003,1705841.1416039998,66180.355469,2358003.629393,2424183.984862
1000000,1000,8,14,5,2,lsb,2432519.3178709997,10648.476562,1686460.2529280002,708053.711428,27356.876952999995,2394513.964356,2421870.8413090003
1000000,1000,8,14,5,3,lsb,2433041.253906,11109.816895,1738487.255376,664175.6904239999,19268.491211,2402662.9458,2421931.437011
1000000,1000,8,14,5,4,lsb,2432555.793949,10147.263184,2251423.0898469994,158795.01464799998,12190.42627,2410218.104494999,2422408.5307649993
1000000,1000,8,14,5,5,lsb,2433069.8320279997,10868.565918,2295949.084474,114620.63378400002,11631.547852,2410569.718258,2422201.26611
1000000,1000,8,14,5,6,lsb,2432605.226081,12891.89502,2406927.518075,1550.711912,11235.101074,2408478.229987,2419713.331061
1000000,1000,8,14,5,7,lsb,2433032.892084,10538.021973,2327283.0063429996,83722.79638500002,11489.067383,2411005.8027279996,2422494.870111
1000000,1000,8,14,5,8,lsb,2432658.647951,9032.5,789108.282719,1616005.133787,18512.731444999998,2405113.416506,2423626.147951
1000000,1000,8,14,5,9,lsb,2433121.847657,11950.079590000001,949462.616699,1444736.73877,26972.412598000003,2394199.355469,2421171.768067
1000000,1000,8,16,5,0,lsb,2273654.165043,12716.274414,1168178.437502,968168.9370139998,124590.516113,2136347.374516,2260937.890629
1000000,1000,8,16,5,1,lsb,2274082.070305,12677.5625,1066119.156734,1080331.882809,114953.468262,2146451.039543,2261404.507805
1000000,1000,8,16,5,10,lsb,2273795.4179680003,12771.804688,1206334.633298,1028713.3662119999,25975.61377,2235047.99951,2261023.61328
1000000,1000,8,16,5,11,lsb,2273974.432612,12789.40332,1270147.941404,973111.526365,17925.561523,2243259.4677689997,2261185.0292919995
1000000,1000,8,16,5,12,lsb,2273570.706543,12334.056152,2188785.9990270003,61014.798825,11435.852539,2249800.797852,2261236.6503910003
1000000,1000,8,16,5,13,lsb,2273949.736322,12628.253418,2190805.481932,59336.75731999999,11179.243652,2250142.2392519997,2261321.4829039997
1000000,1000,8,16,5,14,lsb,2273806.4047869993,13802.087891,2234911.9453149997,14101.418944,10990.952637,2249013.3642589995,2260004.3168959995
1000000,1000,8,16,5,15,lsb,2273976.0634810003,12863.650879,2236297.6704109996,13765.326174999998,11049.416016,2250062.9965859996,2261112.4126019995
1000000,1000,8,16,5,2,lsb,2273954.3710979996,12686.927734,1084869.0434580003,1070802.4819369998,105595.917969,2155671.5253950004,2261267.4433640004
1000000,1000,8,16,5,3,lsb,2274081.5185559997,13044.772461,1153128.3613310005,1011818.043944,96090.34082,2164946.4052750003,2261036.7460950003
1000000,1000,8,16,5,4,lsb,2273555.2358399997,14511.53125,1479902.0346690002,694568.706054,84572.963867,2174470.740723,2259043.7045899997
1000000,1000,8,16,5,5,lsb,2274004.96338,12288.641602,970853.2856460001,1214865.1831049998,75997.853027,2185718.468751,2261716.321778
1000000,1000,8,16,5,6,lsb,2273758.307612,12537.049316,974632.5615230001,1219893.131832,66695.56494099999,2194525.693355,2261221.2582960003
1000000,1000,8,16,5,7,lsb,2274025.9531260002,12689.571289,1010944.5376030002,1192773.9101520001,57617.93408200001,2203718.4477550006,2261336.3818370006
1000000,1000,8,16,5,8,lsb,2273541.998542,13452.969238,1291873.457036,921657.737795,46557.834473,2213531.1948309997,2260089.0293039996
1000000,1000,8,16,5,9,lsb,2273903.636239,12593.915039,1182412.9619199994,1042001.7319359999,36895.027344,2224414.6938559995,2261309.7211999996
1000000,1000,8,18,5,0,lsb,2285553.271484,14882.058105000002,946729.303221,1234086.259767,89855.650391,2180815.562988,2270671.213379
1000000,1000,8,18,5,1,lsb,2285082.542978,14440.719238,915492.544923,1275589.2783289999,79560.000488,2191081.823252,2270641.82374
1000000,1000,8,18,5,10,lsb,2285400.292973,15338.560547,2257412.8339859997,2111.9716820000003,10536.926758,2259524.8056679997,2270061.732426
1000000,1000,8,18,5,11,lsb,2284958.412601,15067.141602000002,2254129.211912,5237.094243000001,10524.964844,2259366.306155,2269891.270999
1000000,1000,8,18,5,12,lsb,2285445.475103,15456.378906,1270849.4467769999,981318.1953179999,17821.454102,2252167.6420949996,2269989.096197
1000000,1000,8,18,5,13,lsb,2284899.812015,15064.388184,1151834.4438489997,1091519.229494,26481.750487999998,2243353.673343,2269835.423831
1000000,1000,8,18,5,14,lsb,2285613.54639,15453.796875,1148180.844242,1085274.182617,36704.722656,2233455.0268590003,2270159.7495150003
1000000,1000,8,18,5,15,lsb,2284949.25684,15086.604980000002,1272965.3847669999,949054.947757,47842.319336,2222020.3325239997,2269862.6518599996
1000000,1000,8,18,5,16,lsb,2285505.004885,15336.118163999998,898448.837892,1322014.150391,49705.898438,2220462.988283,2270168.886721
1000000,1000,8,18,5,17,lsb,2285111.696287,14776.416016,884821.8090819999,1319278.3178689997,66235.15332,2204100.1269509997,2270335.2802709998
1000000,1000,8,18,5,2,lsb,2285532.1972629996,15053.772949,914129.543459,1285445.784664,70903.09619099999,2199575.328123,2270478.424314
1000000,1000,8,18,5,3,lsb,2285078.1582080005,17037.950684,1394718.628905,812708.901373,60612.67724600001,2207427.530278,2268040.207524
1000000,1000,8,18,5,4,lsb,2285592.947764,15358.819336000002,956600.2182690001,1263991.610843,49642.299316000004,2220591.829112,2270234.128428
1000000,1000,8,18,5,5,lsb,2285059.225582,14834.784668,829377.209959,1401506.458006,39340.772949,2230883.667965,2270224.440914
1000000,1000,8,18,5,6,lsb,2285597.569336,15535.726562,830587.3896499999,1411037.398925,28437.054199000002,2241624.788575,2270061.842774
1000000,1000,8,18,5,7,lsb,2285052.977044,14985.775391,934396.759763,1317020.0888630003,18650.353027,2251416.8486260003,2270067.2016530004
1000000,1000,8,18,5,8,lsb,2285399.974121,15691.007324,2225669.844238,33201.247071,10837.875488,2258871.091309,2269708.966797
1000000,1000,8,18,5,9,lsb,2284981.956547,14804.214844,2224355.4589879997,35114.63183600001,10707.650879,2259470.0908239996,2270177.7417029995
1000000,1000,8,1,5,0,lsb,1155700.639188,9238.804199,1141456.589359,4.191919,5001.053711,1141460.781278,1146461.8349889999
1000000,1000,8,20,5,0,lsb,2359978.8120190003,12463.642578,1044768.218749,1213975.5459069998,88771.404785,2258743.764656,2347515.1694409996
1000000,1000,8,20,5,1,lsb,2360526.6635760004,13004.644531,932684.187989,1335504.8232439999,79333.007812,2268189.011233,2347522.019045
1000000,1000,8,20,5,10,lsb,2360193.6084020003,13417.221191,2333321.3876929996,2389.5376039999996,11065.461914,2335710.9252969995,2346776.3872109996
1000000,1000,8,20,5,11,lsb,2360400.7431670004,13907.266602000002,2331427.9575230004,3996.7182610000004,11068.800781,2335424.675784,2346493.476565
1000000,1000,8,20,5,12,lsb,2359981.933596,12906.02002,1354079.1826179998,974459.3051769999,18537.425781,2328538.487795,2347075.913576
1000000,1000,8,20,5,13,lsb,2360379.845697,13640.948730000002,1227702.1240250003,1092972.5576100003,26064.215332,2320674.6816350007,2346738.896967001
1000000,1000,8,20,5,14,lsb,2360198.421391,13646.046387,1231515.079592,1079664.883303,35372.412109,2311179.962895,2346552.375004
1000000,1000,8,20,5,15,lsb,2360446.901361,13685.132812,1361173.2695270004,941366.2431630001,44222.255859,2302539.5126900002,2346761.7685490004
1000000,1000,8,20,5,16,lsb,2360031.304199,11482.755371,997773.344726,1296092.4975589998,54682.70654299999,2293865.842285,2348548.5488279997
1000000,1000,8,20,5,17,lsb,2360638.41016,12017.048828,909483.0493180001,1376208.0644550002,62930.247559,2285691.1137730004,2348621.3613320002
1000000,1000,8,20,5,18,lsb,2360316.5209919997,11793.482422,938430.1699189999,1348326.1049790003,61766.763672,2286756.274898,2348523.03857
1000000,1000,8,20,5,19,lsb,2360626.495119,12017.126465000001,919295.637695,1366103.760744,63209.970215,2285399.3984390004,2348609.3686540006
1000000,1000,8,20,5,2,lsb,2360280.817388,13618.772461000002,948590.5239309999,1330019.7255860001,68051.79541,2278610.2495170003,2346662.044927
1000000,1000,8,20,5,3,lsb,2360489.881341,13850.133788999998,1057164.820798,1233222.2734339999,56252.653320000005,2290387.094232,2346639.747552
1000000,1000,8,20,5,4,lsb,2359949.5463860002,15119.041991999999,1392690.166504,907239.980956,44900.356933999996,2299930.14746,2344830.504394
1000000,1000,8,20,5,5,lsb,2360611.8461809997,13126.483887,844713.674311,1465490.5502880004,37281.137695,2310204.2245990005,2347485.3622940006
1000000,1000,8,20,5,6,lsb,2360273.3481360003,13089.834473,858860.7612279999,1460026.6894469997,28296.062987999998,2318887.4506749995,2347183.5136629995
1000000,1000,8,20,5,7,lsb,2360613.1958020004,13183.889648,905153.3217790002,1422982.1923830002,19293.791992,2328135.5141620003,2347429.306154
1000000,1000,8,20,5,8,lsb,2359836.5029229997,12428.944336,2298529.893061,37206.64062399999,11671.024902,2335736.5336849997,2347407.558587
1000000,1000,8,20,5,9,lsb,2360447.014645,13536.272461000002,2303694.9335940005,31939.854000000003,11275.954590000001,2335634.7875940003,2346910.7421840006
1000000,1000,8,22,5,0,lsb,2486597.02734,18602.166992,1669128.7138669996,755506.312985,43359.833496,2424635.0268519996,2467994.8603479997
1000000,1000,8,22,5,1,lsb,2486250.194826,18137.819824000002,1598290.354004,834642.5893569998,35179.431641,2432932.943361,2468112.375002
1000000,1000,8,22,5,10,lsb,2486669.8930630004,17571.338379,890362.1928670001,1545259.1054689998,33477.256348,2435621.298336,2469098.554684
1000000,1000,8,22,5,11,lsb,2486602.8085999996,17463.310547,966663.8916050001,1459621.111331,42854.495117,2426285.002936,2469139.498053
1000000,1000,8,22,5,12,lsb,2486669.843258,18518.001465,1051311.745604,1366957.3056619999,49882.790527,2418269.0512659997,2468151.8417929998
1000000,1000,8,22,5,13,lsb,2486561.211913,19150.916504,1126667.3027320001,1278313.6342789999,62429.358398000004,2404980.937011,2467410.2954089995
1000000,1000,8,22,5,14,lsb,2486595.1806649994,18513.152344,1010604.2861339999,1384322.833007,73154.90918,2394927.119141,2468082.028321
1000000,1000,8,22,5,15,lsb,2486310.312992,18198.919434,1074679.5097710001,1309972.890135,83458.993652,2384652.399906,2468111.393558
1000000,1000,8,22,5,16,lsb,2486649.2324289996,17652.702637000002,992205.6137729998,1396538.812503,80252.103516,2388744.4262759998,2468996.5297919996
1000000,1000,8,22,5,17,lsb,2486622.972167,17511.539550999998,946358.879397,1442821.9819299998,79930.571289,2389180.861327,2469111.432616
1000000,1000,8,22,5,18,lsb,2486593.3325210004,17483.563965,914701.8598620001,1461602.5761739998,92805.33252000001,2376304.436036,2469109.768556
1000000,1000,8,22,5,19,lsb,2486541.662588,17547.395508,914609.7089800001,1423033.401362,131351.15673800002,2337643.110342,2468994.26708
1000000,1000,8,22,5,2,lsb,2486603.964844,18645.869629,1611858.5249039999,832095.8261699999,24003.744141,2443954.351074,2467958.0952149997
1000000,1000,8,22,5,20,lsb,2486729.81201,15664.403809,675979.6103530001,1659991.0903280003,135094.70752,2335970.7006810005,2471065.4082010007
1000000,1000,8,22,5,21,lsb,2486708.862305,15603.842772999998,687837.3320330001,1646359.407226,136908.280273,2334196.739259,2471105.0195319997
1000000,1000,8,22,5,3,lsb,2486514.867675,18515.384766,1663591.964845,786589.074705,17818.443359,2450181.03955,2467999.482909
1000000,1000,8,22,5,4,lsb,2486588.645018,17020.874023,2282744.023438,175624.35986199998,11199.387695,2458368.3833,2469567.770995
1000000,1000,8,22,5,5,lsb,2486532.807623,17032.581055000002,2293395.4584989995,164887.79150700002,11216.976562,2458283.2500059996,2469500.2265679995
1000000,1000,8,22,5,6,lsb,2486569.573245,17158.207031,2326902.812991999,131371.222656,11137.330566,2458274.035647999,2469411.366213999
1000000,1000,8,22,5,7,lsb,2486215.347169,19189.250487999998,2447760.08887,5340.770994999998,13925.236816,2453100.859865,2467026.096681
1000000,1000,8,22,5,8,lsb,2486588.1308609997,17433.871094,953935.9355499999,1494756.546873,20461.777344,2448692.482423,2469154.259767
1000000,1000,8,22,5,9,lsb,2486263.1875,17303.108887000002,900068.231447,1542573.3457009997,26318.501465,2442641.577148,2468960.078613
1000000,1000,8,24,5,0,lsb,2409620.86914,16046.940918,1182704.729491,1121339.501465,89529.697266,2304044.2309560003,2393573.928222
1000000,1000,8,24,5,1,lsb,2408966.6992189996,17889.355469,1497681.5405259999,820474.8496109999,72920.953613,2318156.390137,2391077.34375
1000000,1000,8,24,5,10,lsb,2409537.251956,17146.348145,2372959.024904,8683.148927,10748.72998,2381642.173831,2392390.903811
1000000,1000,8,24,5,11,lsb,2408925.2197279995,16534.750487999998,2373015.0356480004,8582.845213,10792.588379,2381597.8808610006,2392390.4692400005
1000000,1000,8,24,5,12,lsb,2409468.887693,16775.940430000002,1304532.8676780001,1069903.432612,18256.646973,2374436.30029,2392692.947263
1000000,1000,8,24,5,13,lsb,2408828.910644,16594.890137000002,1201071.196286,1164418.0581079999,26744.766112999998,2365489.254394,2392234.020507
1000000,1000,8,24,5,14,lsb,2409410.2861360004,17267.856444999998,1201515.510747,1155566.3159169997,35060.603027,2357081.826664,2392142.429691
1000000,1000,8,24,5,15,lsb,2408887.863765,16773.402832,1327419.325191,1021316.6743160001,43378.461426,2348735.999507,2392114.4609330003
1000000,1000,8,24,5,16,lsb,2409464.365719,14767.015625,987197.1147439998,1359099.56494,48400.67041,2346296.6796839996,2394697.3500939994
1000000,1000,8,24,5,17,lsb,2408848.625489,13934.112793,909287.7373030001,1421879.0239280001,63747.751465,2331166.761231,2394914.5126960003
1000000,1000,8,24,5,18,lsb,2409477.59229,14439.586913999998,917796.0537099999,1403012.376959,74229.574707,2320808.430669,2395038.005376
1000000,1000,8,24,5,19,lsb,2408860.599606,14244.088866999999,886277.299316,1422035.866208,86303.345215,2308313.1655240003,2394616.5107390005
1000000,1000,8,24,5,2,lsb,2409482.821781,18851.51123,1287134.709962,1035913.663577,67582.937012,2323048.373539,2390631.310551
1000000,1000,8,24,5,20,lsb,2409628.549315,14515.227538999998,921230.9457990001,1376660.56543,97221.810547,2297891.511229,2395113.321776
1000000,1000,8,24,5,21,lsb,2408981.8403319996,13801.019043,882237.6123039998,1410629.4687510002,102313.740234,2292867.081055,2395180.821289
1000000,1000,8,24,5,22,lsb,2409618.682132,14494.543457,897362.4179679999,1385580.3076210003,112181.41308599999,2282942.725589,2395124.138675
1000000,1000,8,24,5,23,lsb,2408934.97803,13944.956543,940730.7011689999,1328827.980474,125431.339844,2269558.681643,2394990.021487
1000000,1000,8,24,5,3,lsb,2409038.9028320005,15680.03125,1105951.0927750003,1229817.2519519997,57590.526855,2335768.344727,2393358.871582
1000000,1000,8,24,5,4,lsb,2409439.37158,17269.163574000002,1083304.82666,1259724.8105449998,49140.570801,2343029.637205,2392170.208006
1000000,1000,8,24,5,5,lsb,2408923.8872020002,16397.117675999998,952048.1616179999,1398887.9443339999,41590.663574,2350936.105952,2392526.7695259997
1000000,1000,8,24,5,6,lsb,2409537.547857,17205.846680000002,966762.2094719999,1397825.5927789998,27743.898925999998,2364587.802251,2392331.701177
